Country,Type,City,State,URL,Link,Name,Twitter,Facebook,Youtube,Instagram,Website,site,title,link,snippet
Iran,Embassy,Colombo,Srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,Iran Embassy to Srilanka in Colombo,nan,nan,nan,nan,nan,x.com,Embassy of I.R. Iran in Sri Lanka (@IRANinSriLanka) ...,https://x.com/iraninsrilanka,"سفارت جمهوری اسلامی ایران در کلمبو ඉරාන ඉස්ලාමීය ජනරජයේ තානාපති කාර්යාලය, කොළඹ ஈரான் இஸ்லாமிய குடியரசின் தூதரகம் கொழும்பு https://t.co/Y7DYSyfelJ."
Iran,Embassy,Colombo,Srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,Iran Embassy to Srilanka in Colombo,nan,nan,nan,nan,nan,instagram.com,Iran Embassy-Sri Lanka (@iran.embassy.srilanka),https://www.instagram.com/iran.embassy.srilanka/,"1374 Followers, 108 Following, 337 Posts - Iran Embassy-Sri Lanka (@iran.embassy.srilanka) on Instagram: ""Official page of the Embassy of I.R.Iran in """
Iran,Embassy,Colombo,Srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,Iran Embassy to Srilanka in Colombo,nan,nan,nan,nan,nan,facebook.com,Iran Embassy-Colombo,https://www.facebook.com/IRANinSriLanka/?locale=km_KH,"The Inspector General of the Sri Lankan Police, General Deshabandu Thennakoon, visited the Residence of the Ambassador of the I.R. of Iran on Friday, 24 May ..."
Iran,Embassy,Colombo,Srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,https://www.embassypages.com/iran-embassy-colombo-srilanka,Iran Embassy to Srilanka in Colombo,nan,nan,nan,nan,nan,instagram.com,Iran Embassy-Sri Lanka | Banners saying 'Goodbye LION ...,https://www.instagram.com/iran.embassy.srilanka/p/C7TnlyWpC5V/,"15 likes, 0 comments - iran.embassy.srilanka on May 23, 2024: ""Banners saying 'Goodbye LION of the Middle East' are all over the city.""."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Guinea political coalition calls for fresh demonstration ...,https://www.youtube.com/watch?v=zHnmZkkpSFY,"A Guinean political coalition has called for renewed demonstrations against the ruling junta, ending a truce for lack of response to its ..."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,facebook.com,"Ministry of External Affairs, Government of India - Statement ...",https://www.facebook.com/MEAINDIA/photos/statement-on-unacceptable-comments-made-by-the-supreme-leader-of-iranbitly3xrosd/984098910422522/,Statement on Unacceptable Comments made by the Supreme Leader of Iran: bit.ly/3XroSDE.
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,"Guinea coup: Army detains President Conde, dissolves ...",https://www.youtube.com/watch?v=M4vVaXRvuWw,"Soldiers have detained Guinea's President Alpha Conde in a coup. On national television, coup leader Mamady Doumbouya the head of the ..."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,President Kagame and President Alpha Condé of Guinea ...,https://www.youtube.com/watch?v=q29EnjiqViY,"State Visit to Guinea Conakry, 8-9 March 2016."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Permanent Secretary Bagiire says embassies will start ...,https://www.youtube.com/watch?v=VvcIc-i62jA,"To reduce the cost of embassy and consulate operations, the Ministry of Foreign Affairs plans to adopt a rental-to-own strategy."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Violence breaks out between supporters of Mbabazi and ...,https://www.youtube.com/watch?v=yTFTvXIBJ18,Subscribe to Our Channel For more news visit http://www.ntv.co.ug Follow us on Twitter http://www.twitter.com/ntvuganda Like our Facebook ...
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,tiktok.com,A huge #fire has broken out in #Guinea's capital #Conakry ...,https://www.tiktok.com/@aljazeeraenglish/video/7313832482183318815,A huge fire has broken out in Guinea 's capital Conakry after an explosion at a fuel depot. There are reports that dozens of injured people have been taken.
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Nigerian Oil Tanker Drivers Demand Greater Safety,https://www.youtube.com/watch?v=YYDPRCtT-P0,Nigeria's ageing pipelines and rail networks force suppliers to deliver nearly 80% of fuel by road. Accidents kill hundreds of people each ...
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Lutter contre les mutilations génitales féminines (MGF),https://www.youtube.com/watch?v=D1yrb4HTIxs,"Jaha Dukureh, est une militante gambienne est survivante des mutilations génitales féminines (MGF) et du mariage forcé des enfants."
Iran,Embassy,Conakry,Guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,https://www.embassypages.com/iran-embassy-conakry-guinea,Iran Embassy to Guinea in Conakry,nan,nan,nan,nan,nan,youtube.com,Bangladesh ships Rohingya to remote island,https://www.youtube.com/watch?v=GVt0xY1LJsA,Bangladesh has started moving Rohingya families from a port near its border with Myanmar to a remote island in the Bay of Bengal.
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Two blasts take place near Israel's embassy in Copenhagen ...,https://www.youtube.com/watch?v=tih5yJ4d9aQ,"Danish police announced on Wednesday, October 2, that they were investigating two explosions near Israel's embassy on the northern outskirts ..."
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Twin Blast Reported Near Israeli Embassy In Copenhagen In ...,https://www.youtube.com/watch?v=x4pCG2G6STU,"Twin Blast Reported Near Israeli Embassy In Copenhagen In Denmark Twin blasts occurred near the Israeli Embassy in Copenhagen, ..."
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,"After Iran Missile Attack, Now Twin Blasts Near Israeli ...",https://www.youtube.com/watch?v=f0ftwHdQHzY,"Just hours after Iran's missile strike on Israel, two explosions rocked the area near the Israeli Embassy in Copenhagen, Denmark—a NATO ..."
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,instagram.com,Embassy of Denmark in Iran (@dkiniran),https://www.instagram.com/dkiniran/,"The official Instagram account of the Danish Embassy in Iran 🇩🇰🇮🇷 Follow us for updates, events & stories. #dkiniran #mfadk #denmark #iran."
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Iran-Israel War: Explosions Near Israel Embassy In ...,https://www.youtube.com/watch?v=eFtTwd1ZZvg,Danish police said on Wednesday they were investigating two explosions near the Israeli embassy on the northern outskirts of Copenhagen.
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Danish police investigate two blasts near Israel's embassy in ...,https://www.youtube.com/watch?v=5TafbKcRbeo,"... Iran carried out a massive missile attack on Israel. Israel, which ... Danish police investigate two blasts near Israel's embassy in Copenhagen."
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Stun Grenade Triggers Huge Explosion | Watch,https://www.youtube.com/watch?v=4KlIgvZI1Ds,Huge explosion occurred near the Israeli embassy in Denmark on the anniversary of Hamas' October 7 attacks on southern Israel. Copenhagen ...
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,youtube.com,Israel Vs Iran War: Two Blasts Reported Near Israeli Embassy ...,https://www.youtube.com/watch?v=5mlJW2mgWNM,Israel Vs Iran War: Two blasts Reported Near Israeli Embassy In Denmark I Israel Iran War Update: Danish police said on 2 October. they were ...
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,x.com,nexta,https://x.com/nexta_tv/status/1843230074465616165,There are reports of an explosion in Copenhagen about 500 metres from the Israeli embassy. This was reported by the AFP news agency The ...
Iran,Embassy,Copenhagen,Denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,https://www.embassypages.com/iran-embassy-copenhagen-denmark,Iran Embassy to Denmark in Copenhagen,nan,nan,nan,nan,nan,instagram.com,MintPress News | Danish-Iranian activist Firoozeh ...,https://www.instagram.com/mintpress/reel/Cvp5Efzrd7G/,"MintPress News | Danish-Iranian activist Firoozeh Bazrafkan recently shredded the Quran outside the Iranian Embassy in Copenhagen, Denmark. | Instagram."
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,x.com,Embassy of IR IRAN in Senegal,https://x.com/iraninsenegal,"Ambassade de la R.I d'Iran au Sénégal - tel: 00221338252528 سفارت جمهوری اسلامی ایران در سنگال. dakar.mfa.ir Joined September 2018. 46 Following · 1,741 ..."
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,x.com,Embassy of IR IRAN in Senegal,https://x.com/IRANinSENEGAL?lang=da,"A l'invitation de M. Ebrahima Saar, président de l'Institut Ikagi du Sénégal (ICAGI), j'ai prononcé un discours sur les capacités de l'Iran, notamment dans le ..."
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,facebook.com,Indonesian Embassy in Dakar,https://www.facebook.com/indonesiaindakar/?locale=es_LA,"Indonesian Embassy in Dakar, Senegal, accredited to Gambia, Guinea, Guinea-Bissau, Mali, Sierra Leone, Cote d'Ivoire, and Cabo Verde. Selamat datang!"
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,instagram.com,NTPC Iran was honored to meet the Senegal Ambassador Mr ...,https://www.instagram.com/ntpc.iran/p/C30vg9vgNxJ/?locale=my,NTPC Iran was honored to meet the Senegal Ambassador Mr Niyang and discuss the possibility of economic collaboration between private sectors of Iran and ...
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,youtube.com,Niger President Ask Senegal New President Join Sahel ...,https://www.youtube.com/watch?v=knATFaJ4EfU,"... Dakar's Plateau District crackled with palpable energy, marking a ... Israeli airstrike hits residential building near Iranian embassy."
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,tiktok.com,Why I haven't been to Iran yet.. A lot of people ask me why I ...,https://www.tiktok.com/@chloejadetravels/video/7337736554275720479,Is Senegal safe? Where to travel in West Africa? What is there to do in the Gambia? original sound - chloe jade ...
Iran,Embassy,Dakar,Senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,https://www.embassypages.com/iran-embassy-dakar-senegal,Iran Embassy to Senegal in Dakar,nan,nan,nan,nan,nan,facebook.com,State House of The Gambia - President Barrow ...,https://www.facebook.com/photo.php?fbid=766855985556490&id=100066962874627&set=a.258193006422793&locale=ca_ES,"Similarly, the Ambassador of the Islamic Republic of Iran, resident in Dakar, H.E Hassan Asgari, congratulated President Barrow for hosting the Summit. He ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Attack on Iranian consulate in Damascus ‘another blow for ...,https://www.youtube.com/watch?v=qN5ZwyPSNtg,An Israeli air strike has hit the consular section of the Iranian embassy in the capital Damascus. At least five people have been killed.
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,"Israeli airstrike hits Iranian embassy in Damascus, Syria",https://www.youtube.com/watch?v=aWjti70Sk-I,"An Israeli airstrike destroyed a building belonging to Iran's embassy in Damascus, Syria, according to Iranian state media."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Syria says an Israeli air strike has destroyed Iran’s consulate ...,https://www.youtube.com/watch?v=6-2xAr7NsnY,Iranian state media are reporting that an Israeli air strike has targeted the Iranian embassy compound in Damascus.
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Several killed in Israeli strike on Iranian consulate building in ...,https://www.youtube.com/watch?v=6ldUzS2GYms,"... Iranian consulate section of Iran's embassy in Damascus. Brigadier General Mohammad Reza Zahedi, a senior commander in the elite Quds Force ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Attack on Iran consulate in Syria escalates conflict in Middle East,https://www.youtube.com/watch?v=afnD7OBoFu0,"There is an escalation of tension in the Middle East. On Monday, warplanes attacked a building inside Iran's consulate complex in Damascus, ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Deadly 'Israeli Strikes' On Iranian Embassy In Syria; Top IRGC ...,https://www.youtube.com/watch?v=uoUT2BiBbbM,"In fresh escalation, Israel targeted the Iranian embassy in Syria's capital Damascus. Iranian reported that Israeli strikes hit the consular ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,facebook.com,Iran inaugurates new embassy in Damascus one week after ...,https://www.facebook.com/FRANCE24.English/videos/iran-inaugurates-new-embassy-in-damascus-one-week-after-strike/413486741299487/,"#Iran moved quickly to open a new #embassy in #Syria's #Damascus, with the country's foreign minister inaugurating the building on ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,Why Did Israeli Strike Iran's Embassy in Syria? | Vantage with ...,https://www.youtube.com/watch?v=WItoS03gojQ,Why Did Israeli Strike Iran's Embassy in Syria? | Vantage with Palki Sharma Iran and Syria have accused Israel of bombing Tehran's consulate ...
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,UN chief condemns strike on Iranian consulate in Syria,https://www.youtube.com/watch?v=NWaAiKK1gGY,"Antonio Guterres's spokesman says the UN secretary-general condemns the deadly attack on Iran's consulate in Syria's capital, Damascus, ..."
Iran,Embassy,Damascus,Syria,https://www.embassypages.com/iran-embassy-damascus-syria,https://www.embassypages.com/iran-embassy-damascus-syria,Iran Embassy to Syria in Damascus,nan,nan,nan,nan,nan,youtube.com,UN Condemns Israeli Attack on an Iranian Embassy Building ...,https://www.youtube.com/watch?v=JwAElluELJo,UN Condemns Israeli Attack on an Iranian Embassy Building in Damascus | United Nations · Comments71.
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,facebook.com,Cultural Center of the I.R. of Iran - Dar es Salaam,https://www.facebook.com/iran.tanzania/,"Let's have a look at Iranian culture, art, traditions and history. Ashrafu Abdallah Msham and 3 others. 󰤥 4."
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,facebook.com,Cultural Center of the I.R. of Iran - Dar es Salaam,https://www.facebook.com/iran.tanzania/photos/on-behalf-of-the-cultural-center-of-the-embassy-of-islamic-republic-of-iran-in-d/1087130916749561/,"On behalf of the Cultural Center of the Embassy of Islamic Republic of Iran in Dar es Salaam, Tanzania, the Director of Iranian Cultural ..."
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,instagram.com,Iran Cultural Center (@iran.tanzania),https://www.instagram.com/iran.tanzania/,Photo by Iran Cultural Center in Cultural Center of the I.R. of Iran - Dar es. Iran Cultural Center invites you to join in Dua and Khitamah for Shaheed ...
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,facebook.com,Cultural Center of the I.R. of Iran - Dar es Salaam,https://www.facebook.com/story.php/?story_fbid=1028710675924919&id=100063579878761,Cultural Center of the I.R. of Iran - Dar es Salaam's post ... The schedule of the Ashura program for Persian speakers at the Ambassador's residence and the ...
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,facebook.com,Cultural Center of the I.R. of Iran - Dar es Salaam,https://www.facebook.com/iran.tanzania/?locale=zh_CN,The schedule of the Ashura program for Persian speakers at the Ambassador's residence and the Cultural Center of the Iranian Embassy - Dar es Salaam. You're ...
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,instagram.com,Iran Cultural Center | On behalf of the ...,https://www.instagram.com/iran.tanzania/p/DAVSZ88tM1f/,"Embassy of Islamic Republic of Iran in Dar es Salaam, Tanzania, the Director of Iranian Cultural Center, Dr. Mohsen Maarefi is deeply ..."
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,instagram.com,His Eminence Mufti of Tanzania yesterday came to Iran ...,https://www.instagram.com/iran.tanzania/p/C7UKTYDNnR0/,"Address: Ali Hassan Mwinyi Road, Plot No.69, Near the CRDB Headquarters Date: Saturday, 5/10/2024. Time: 10:00 am to 1:00 pm ... From Tehran to ..."
Iran,Embassy,Dar,Es,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,https://www.embassypages.com/iran-embassy-dar-es-salaam-tanzania,Iran Embassy to Es in Dar,nan,nan,nan,nan,nan,instagram.com,Iran Cultural Center | Please refer to the explanations ...,https://www.instagram.com/iran.tanzania/reel/C-IR-yQh_fE/,"22 likes, 0 comments - iran.tanzania on August 1, 2024: ""Please refer to the explanations provided by Iran's cultural consulting expert in ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,instagram.com,Iran Cultural Center in Dhaka,https://www.instagram.com/iran_cultural_center_dhaka/p/DAN84G9BGtu/,"... Iran in Dhaka has organized a discussion meeting at Bangladesh National Museum ,Dhaka. Seyed Reza Mirmohammadi , cultural counsellor, Embassy ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,facebook.com,"Ministry of Foreign Affairs, Bangladesh | Dhaka",https://www.facebook.com/mofadhaka/?locale=pt_PT,"... Bangladesh and Iran, reaffirming the potential for enhancing cooperation in multiple sectors. Ambassador Chavoshi expressed Iran's commitment to further ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,facebook.com,Embassy of Russia in Bangladesh | Dhaka,https://www.facebook.com/rusembdhaka/,"Serbia, Vietnam, Iran have already been integrated here, and there are similar agreements with China. Relevant work has been launched to prepare similar ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,facebook.com,Embassy of Russia in Bangladesh | Dhaka,https://www.facebook.com/rusembdhaka/?locale=ru_RU,"... Iran and Uzbekistan. They discussed the ways of deepening economic integration, developing digital technologies and expanding co-operation. To be more ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,facebook.com,"Ministry of Foreign Affairs, Bangladesh",https://www.facebook.com/mofadhaka/?locale=es_LA,"Ministry of Foreign Affairs, Bangladesh ... The Ministry of Foreign Affairs formulates and executes the foreign policy of the Government of Bangladesh. 󱙶."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,youtube.com,Protesters Storm Bangladeshi Consulate in New York,https://www.youtube.com/watch?v=j9ED2bDFTjE,"Bangladeshi diaspora breach security at the nation's consulate in New York, as anti-quota protests that unseated Sheikh Hasina go global."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,youtube.com,"Protesters Storm Bangladesh Consulate In US, Take Down ...",https://www.youtube.com/watch?v=dmfHU8JwoTs,Protesters stormed the Bangladesh consulate in New York and took down the portrait of Sheikh Mujibur Rahman. Visuals showed protesters ...
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,facebook.com,"Ministry of Foreign Affairs, Bangladesh",https://www.facebook.com/100068796236896/photos/817424220560778/,"The Hon'ble Adviser highlighted the deep historical and cultural ties between Bangladesh and Iran, reaffirming the potential for enhancing ..."
Iran,Embassy,Dhaka,Bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,https://www.embassypages.com/iran-embassy-dhaka-bangladesh,Iran Embassy to Bangladesh in Dhaka,nan,nan,nan,nan,nan,youtube.com,Bangladesh Protesters Ransack New York Consulate,https://www.youtube.com/watch?v=36F7e4mLaQ4,Bangladeshi protesters in New York stormed the consulate and forcibly removed portraits of Sheikh Mujibur Rahman.
Iran,Embassy,Doha,Qatar,https://www.embassypages.com/iran-embassy-doha-qatar,https://www.embassypages.com/iran-embassy-doha-qatar,Iran Embassy to Qatar in Doha,nan,nan,nan,nan,nan,instagram.com,سفارت جمهوری اسلامي ایران دوحه (@iranindoha),https://www.instagram.com/iranindoha/,سفارة الجمهورية الإسلامية الايرانية في قطر. Iran Embassy in Qatar. qatar.mfa.gov.ir.
Iran,Embassy,Doha,Qatar,https://www.embassypages.com/iran-embassy-doha-qatar,https://www.embassypages.com/iran-embassy-doha-qatar,Iran Embassy to Qatar in Doha,nan,nan,nan,nan,nan,instagram.com,"Embassy of the Islamic Republic of Iran - Doha, Qatar",https://www.instagram.com/explore/locations/203166840092655/embassy-of-the-islamic-republic-of-iran-doha-qatar/,"Embassy of the Islamic Republic of Iran - Doha, Qatar. Consulate & Embassy•4 ... ambassador of the Islamic Republic of Iran to the state of Qatar Dr."
Iran,Embassy,Doha,Qatar,https://www.embassypages.com/iran-embassy-doha-qatar,https://www.embassypages.com/iran-embassy-doha-qatar,Iran Embassy to Qatar in Doha,nan,nan,nan,nan,nan,instagram.com,"Embassy of the Islamic Republic of Iran - Doha, Qatar",https://www.instagram.com/explore/locations/203166840092655/embassy-of-the-islamic-republic-of-iran-doha-qatar/nearby/,"Embassy of the Islamic Republic of Iran - Doha, Qatar · The Ned Doha · Hotel Mulia Senayan, Jakarta · Mandarin Oriental, Doha · Doha Corniche · Make A Mint CAFE' ..."
